"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"화곡3동223",1,서울특별시 강서구 화곡로13길 32,서울특별시 강서구 화곡동 1042-4,37.5413881906,126.8334362024,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동224",1,서울특별시 강서구 화곡로13나길 10-3,서울특별시 강서구 화곡동 1042-16,37.5417313386,126.8338537638,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동225",1,서울특별시 강서구 화곡로13가길 9,서울특별시 강서구 화곡동 1042-14,37.5414700719,126.8338700718,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동226",1,서울특별시 강서구 화곡로13나길 16-10,서울특별시 강서구 화곡동 1042-22,37.5414375807,126.8340230123,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동227",1,서울특별시 강서구 화곡로13나길 16-8,서울특별시 강서구 화곡동 1042-36,37.5415974780,126.8340017246,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동228",1,서울특별시 강서구 화곡로13나길 22,서울특별시 강서구 화곡동 1042-31,37.5418639769,126.8344391479,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동229",1,서울특별시 강서구 화곡로13나길 18,서울특별시 강서구 화곡동 1042-29,37.5418166191,126.8341429059,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동230",1,서울특별시 강서구 강서로35길 85-6,서울특별시 강서구 화곡동 1041-44,37.5421700011,126.8339579097,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동231",1,서울특별시 강서구 화곡로13나길 9-4,서울특별시 강서구 화곡동 1041-26,37.5421455268,126.8337891395,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동232",1,서울특별시 강서구 화곡로13나길 10-3,서울특별시 강서구 화곡동 1042-16,37.5417313386,126.8338537638,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동232(쌍등)",2,서울특별시 강서구 화곡로13나길 10-3,서울특별시 강서구 화곡동 1042-16,37.5417313386,126.8338537638,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동233",1,서울특별시 강서구 화곡로13나길 3-3,서울특별시 강서구 화곡동 1041-32,37.5421127415,126.8334133178,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동234",1,서울특별시 강서구 화곡로13나길 6,서울특별시 강서구 화곡동 1042-8,37.5417534861,126.8335218383,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동235",1,서울특별시 강서구 강서로35길 97,서울특별시 강서구 화곡동 1041-1,37.5423019081,126.8335105482,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동236",1,서울특별시 강서구 강서로35길 97,서울특별시 강서구 화곡동 1041-1,37.5423019081,126.8335105482,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동237",1,서울특별시 강서구 강서로35길 97,서울특별시 강서구 화곡동 1041-1,37.5423019081,126.8335105482,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동238",1,서울특별시 강서구 강서로35길 85-2,서울특별시 강서구 화곡동 1041-42,37.5423606073,126.8339258040,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동239",1,서울특별시 강서구 강서로35길 88-4,서울특별시 강서구 화곡동 1040-17,37.5426486088,126.8340841464,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동240",1,서울특별시 강서구 강서로35길 81,서울특별시 강서구 화곡동 1041-6,37.5423485598,126.8343291096,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동241",1,서울특별시 강서구 강서로35길 83-8,서울특별시 강서구 화곡동 1041-15,37.5421307656,126.8343128449,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동242",1,서울특별시 강서구 화곡로15길 29,서울특별시 강서구 화곡동 1043-13,37.5412956872,126.8342253029,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동243",1,서울특별시 강서구 강서로35길 80,서울특별시 강서구 화곡동 1038-11,37.5425816182,126.8344362031,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동244",1,서울특별시 강서구 강서로45다길 113,서울특별시 강서구 화곡동 1038-8,37.5428608680,126.8345221486,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동245",1,서울특별시 강서구 화곡로13길 66-43,서울특별시 강서구 화곡동 1039-23,37.5431896031,126.8341730187,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동246",1,서울특별시 강서구 화곡로13길 66-35,서울특별시 강서구 화곡동 1039-27,37.5430978223,126.8339385394,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동247",1,서울특별시 강서구 화곡로13길 66-21,서울특별시 강서구 화곡동 1039-32,37.5430886291,126.8336803411,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동249",1,서울특별시 강서구 화곡로13길 66-6,서울특별시 강서구 화곡동 1040-1,37.5427784615,126.8332658678,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동250",1,서울특별시 강서구 화곡로13길 74,서울특별시 강서구 화곡동 1039,37.5432673021,126.8329816658,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동251",1,서울특별시 강서구 강서로37길 75,서울특별시 강서구 화곡동 1039-2,37.5432990816,126.8332822474,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동252",1,서울특별시 강서구 강서로37길 72-5,서울특별시 강서구 화곡동 1018-3,37.5437295220,126.8333697765,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동253",1,서울특별시 강서구 강서로37길 69,서울특별시 강서구 화곡동 1039-7,37.5433823598,126.8336839885,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동254",1,서울특별시 강서구 강서로37길 66,서울특별시 강서구 화곡동 1018-25,37.5435761555,126.8338055393,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동255",1,서울특별시 강서구 강서로37길 61,서울특별시 강서구 화곡동 1039-13,37.5434136161,126.8341264684,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동256",1,서울특별시 강서구 강서로45다길 102,서울특별시 강서구 화곡동 1039-17,37.5433686913,126.8344082107,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동257",1,서울특별시 강서구 강서로45다길 103,서울특별시 강서구 화곡동 1038-1,37.5433788332,126.8346373271,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동258",1,서울특별시 강서구 화곡로13길 66-47,서울특별시 강서구 화곡동 1039-22,37.5430722429,126.8342014541,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동259",1,서울특별시 강서구 강서로45다길 95,서울특별시 강서구 화곡동 1019-24,37.5436582797,126.8347351551,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동260",1,서울특별시 강서구 강서로45다길 89,서울특별시 강서구 화곡동 1019-21,37.5438944680,126.8348257241,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동261",1,서울특별시 강서구 강서로45다길 83,서울특별시 강서구 화곡동 1019-16,37.5441217640,126.8348716166,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동262",1,서울특별시 강서구 강서로45다길 88,서울특별시 강서구 화곡동 1017-41,37.5440367561,126.8346471895,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동263",1,서울특별시 강서구 화곡로13길 90-51,서울특별시 강서구 화곡동 1017-36,37.5441742480,126.8342612495,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동264",1,서울특별시 강서구 화곡로13길 90-22,서울특별시 강서구 화곡동 1018-15,37.5438555192,126.8341645280,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동265",1,서울특별시 강서구 화곡로13길 98-24,서울특별시 강서구 화곡동 1017-21,37.5440939354,126.8339166408,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동266",1,서울특별시 강서구 화곡로13길 98-22,서울특별시 강서구 화곡동 1017-20,37.5441860216,126.8339196048,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동267",1,서울특별시 강서구 강서로37길 62-5,서울특별시 강서구 화곡동 1018-11,37.5437342845,126.8338082435,,통신주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동268",1,서울특별시 강서구 화곡로13길 90-20,서울특별시 강서구 화곡동 1018-13,37.5438725975,126.8340073169,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동269",1,서울특별시 강서구 화곡로13길 90-16,서울특별시 강서구 화곡동 1018-10,37.5438696852,126.8337944774,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동270",1,서울특별시 강서구 화곡로13길 92,서울특별시 강서구 화곡동 1017-1,37.5440513731,126.8330610495,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동271",1,서울특별시 강서구 화곡로13길 90-29,서울특별시 강서구 화곡동 1017-4,37.5440179460,126.8332523576,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동272",1,서울특별시 강서구 화곡로13길 98-8,서울특별시 강서구 화곡동 1017-9,37.5442177688,126.8333667661,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동273",1,서울특별시 강서구 화곡로13길 98-11,서울특별시 강서구 화곡동 1016-10,37.5444457001,126.8336072823,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동274",1,서울특별시 강서구 화곡로13길 98-18,서울특별시 강서구 화곡동 1017-19,37.5442794556,126.8339199634,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동275",1,서울특별시 강서구 화곡로13길 98-23,서울특별시 강서구 화곡동 1016-29,37.5444622080,126.8343261297,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동276",1,서울특별시 강서구 화곡로13길 98-27,서울특별시 강서구 화곡동 1016-31,37.5444598338,126.8345605955,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동277",1,서울특별시 강서구 강서로45다길 79,서울특별시 강서구 화곡동 1019-14,37.5443306255,126.8350077358,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동278",1,서울특별시 강서구 강서로45다길 75,서울특별시 강서구 화곡동 1019-7,37.5445668547,126.8350632277,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동279",1,서울특별시 강서구 화곡로13길 153,서울특별시 강서구 화곡동 1014-18,37.5448797333,126.8354880097,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동280",1,서울특별시 강서구 강서로45다길 68,서울특별시 강서구 화곡동 1015-27,37.5448850428,126.8349024092,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동281",1,서울특별시 강서구 강서로45다길 30-27,서울특별시 강서구 화곡동 1139,37.5452818282,126.8329702689,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동282",1,서울특별시 강서구 강서로45다길 52,서울특별시 강서구 화곡동 1015-31,37.5455938808,126.8348542247,,통신주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동283",1,서울특별시 강서구 강서로45다길 48,서울특별시 강서구 화곡동 1015-32,37.5458693330,126.8348020167,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동284",1,서울특별시 강서구 강서로45다길 66,서울특별시 강서구 화곡동 1015-28,37.5450830779,126.8347704834,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동285",1,서울특별시 강서구 화곡로13길 137-1,서울특별시 강서구 화곡동 1015-23,37.5449640767,126.8345921837,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동286",1,서울특별시 강서구 강서로45다길 62-9,서울특별시 강서구 화곡동 1015-19,37.5450661692,126.8344703137,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동287",1,서울특별시 강서구 강서로45다길 62-17,서울특별시 강서구 화곡동 1015-12,37.5451278402,126.8340513810,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동288",1,서울특별시 강서구 강서로45다길 62-21,서울특별시 강서구 화곡동 1015-11,37.5450513781,126.8339464271,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동289",1,서울특별시 강서구 강서로45다길 30-27,서울특별시 강서구 화곡동 1139,37.5452818282,126.8329702689,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동290",1,서울특별시 강서구 화곡로13길 123,서울특별시 강서구 화곡동 1015-6,37.5448927936,126.8337480747,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동291",1,서울특별시 강서구 화곡로13길 129,서울특별시 강서구 화곡동 1015-13,37.5449060483,126.8340755225,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동292",1,서울특별시 강서구 화곡로13길 131,서울특별시 강서구 화곡동 1015-15,37.5448892705,126.8342542350,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동293",1,서울특별시 강서구 강서로45다길 68,서울특별시 강서구 화곡동 1015-27,37.5448850428,126.8349024092,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동294",1,서울특별시 강서구 화곡로13길 118-6,서울특별시 강서구 화곡동 1016-5,37.5445479405,126.8333992993,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동295",1,서울특별시 강서구 화곡로13길 118,서울특별시 강서구 화곡동 1016-6,37.5446988524,126.8333955688,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동296",1,서울특별시 강서구 화곡로13길 111,서울특별시 강서구 화곡동 1015,37.5449040099,126.8332042158,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동297",1,서울특별시 강서구 화곡로13길 111,서울특별시 강서구 화곡동 1015,37.5449040099,126.8332042158,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동298",1,서울특별시 강서구 화곡로13길 104,서울특별시 강서구 화곡동 1016-36,37.5445884198,126.8330976463,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동299",1,서울특별시 강서구 화곡로13길 100,서울특별시 강서구 화곡동 1016-1,37.5444385341,126.8330624493,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동300",1,서울특별시 강서구 화곡로13길 92,서울특별시 강서구 화곡동 1017-1,37.5440513731,126.8330610495,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동301",1,서울특별시 강서구 화곡로13길 92,서울특별시 강서구 화곡동 1017-1,37.5440513731,126.8330610495,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동302",1,서울특별시 강서구 강서로37길 78,서울특별시 강서구 화곡동 1018-32,37.5436812119,126.8331028371,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동303",1,서울특별시 강서구 화곡로13길 74,서울특별시 강서구 화곡동 1039,37.5432673021,126.8329816658,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동304",1,서울특별시 강서구 화곡로13길 74,서울특별시 강서구 화곡동 1039,37.5432673021,126.8329816658,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동305",1,서울특별시 강서구 화곡로13길 66-5,서울특별시 강서구 화곡동 1039-39,37.5430196244,126.8331139301,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동306",1,서울특별시 강서구 화곡로13길 66,서울특별시 강서구 화곡동 1040,37.5427421030,126.8330404328,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동307",1,서울특별시 강서구 강서로35길 98,서울특별시 강서구 화곡동 1040-24,37.5425759172,126.8332659794,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동308",1,서울특별시 강서구 화곡로13길 52,서울특별시 강서구 화곡동 1041,37.5422385556,126.8331188394,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동309",1,서울특별시 강서구 화곡로13길 107,서울특별시 강서구 화곡동 1091,37.5472449743,126.8322439225,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동310",1,서울특별시 강서구 화곡로13길 66-5,서울특별시 강서구 화곡동 1039-39,37.5430196244,126.8331139301,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동311",1,서울특별시 강서구 강서로45다길 71,서울특별시 강서구 화곡동 1019,37.5446697303,126.8351791001,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동312",1,서울특별시 강서구 강서로43길 37,서울특별시 강서구 화곡동 1010-6,37.5468922865,126.8340668200,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동313",1,서울특별시 강서구 화곡로23길 25,서울특별시 강서구 화곡동 1048-16,37.5425471350,126.8371104416,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동314",1,서울특별시 강서구 강서로35길 26-12,서울특별시 강서구 화곡동 1033-47,37.5433305487,126.8376304945,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동315",1,서울특별시 강서구 화곡로19길 50-3,서울특별시 강서구 화곡동 1036-6,37.5435243541,126.8360658165,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동316",1,서울특별시 강서구 강서로33가길 86,서울특별시 강서구 화곡동 1024-23,37.5451335604,126.8362774055,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동317",1,서울특별시 강서구 화곡로19길 24,서울특별시 강서구 화곡동 1047-15,37.5421823333,126.8361427572,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동318",1,서울특별시 강서구 강서로41길 68,서울특별시 강서구 화곡동 1038-20,37.5431601618,126.8348310782,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동319",1,서울특별시 강서구 강서로 221,서울특별시 강서구 화곡동 1024,37.5454804155,126.8363862972,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동320",1,서울특별시 강서구 강서로33길 87,서울특별시 강서구 화곡동 1068-18,37.5407046592,126.8352103458,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동321",1,서울특별시 강서구 강서로41길 75,서울특별시 강서구 화곡동 1037-31,37.5427710065,126.8350144543,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동334",1,서울특별시 강서구 화곡로15길 25,서울특별시 강서구 화곡동 1043-14,37.5411885880,126.8342463599,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동341",1,서울특별시 강서구 화곡로13가길 25-6,서울특별시 강서구 화곡동 1045-10,37.5415820281,126.8349997620,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동342",1,서울특별시 강서구 강서로33길 88-4,서울특별시 강서구 화곡동 1044-25,,,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동343",1,서울특별시 강서구 화곡로13가길 28-5,서울특별시 강서구 화곡동 1044-14,37.5412167817,126.8350130135,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동344",1,서울특별시 강서구 강서로45다길 48,서울특별시 강서구 화곡동 1015-32,37.5458693330,126.8348020167,,통신주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동345",1,서울특별시 강서구 강서로45다길 40,서울특별시 강서구 화곡동 1011,37.5461843090,126.8347927215,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동351",1,서울특별시 강서구 강서로35길 79,서울특별시 강서구 화곡동 1041-9,37.5424058962,126.8344810610,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동352",1,서울특별시 강서구 화곡로19길 10-3,서울특별시 강서구 화곡동 1047-33,37.5416066183,126.8364194298,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡3동354",1,서울특별시 강서구 강서로35길 83-11,서울특별시 강서구 화곡동 1041-8,37.5422995002,126.8344895565,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동001",1,서울특별시 강서구 등촌로13자길 71-9,서울특별시 강서구 화곡동 466-7,37.5368223753,126.8545063946,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동002",1,서울특별시 강서구 곰달래로49길 130,서울특별시 강서구 화곡동 466-9,37.5367007960,126.8545515493,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동003",1,서울특별시 강서구 곰달래로49길 96,서울특별시 강서구 화곡동 464-24,37.5355087489,126.8557069061,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동004",1,서울특별시 강서구 곰달래로49길 52,서울특별시 강서구 화곡동 823-15,37.5339603395,126.8572301622,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동005",1,서울특별시 강서구 곰달래로49길 36,서울특별시 강서구 화곡동 831-19,37.5334059861,126.8578542807,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동006",1,서울특별시 강서구 곰달래로51길 5,서울특별시 강서구 화곡동 837-5,37.5320013420,126.8583170781,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동007",1,서울특별시 강서구 곰달래로51길 14,서울특별시 강서구 화곡동 838-10,37.5323852986,126.8585009936,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동008",1,서울특별시 강서구 곰달래로51길 14,서울특별시 강서구 화곡동 838-10,37.5323852986,126.8585009936,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동009",1,서울특별시 강서구 곰달래로51길 28,서울특별시 강서구 화곡동 830-2,37.5331156489,126.8583501565,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동011",1,서울특별시 강서구 곰달래로51길 28,서울특별시 강서구 화곡동 830-2,37.5331156489,126.8583501565,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동012",1,서울특별시 강서구 곰달래로51길 34,서울특별시 강서구 화곡동 829-9,37.5333547298,126.8583129339,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동013",1,서울특별시 강서구 곰달래로51길 45,서울특별시 강서구 화곡동 831-2,37.5336684899,126.8578895348,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동014",1,서울특별시 강서구 등촌로13다길 65,서울특별시 강서구 화곡동 829-15,37.5338934034,126.8579842594,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동015",1,서울특별시 강서구 등촌로13다길 69,서울특별시 강서구 화곡동 831-35,37.5337890586,126.8578269656,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동016",1,서울특별시 강서구 등촌로13다길 70,서울특별시 강서구 화곡동 823-12,37.5339486540,126.8577008501,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동017",1,서울특별시 강서구 등촌로13다길 62,서울특별시 강서구 화곡동 823-8,37.5341235419,126.8579284970,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동018",1,서울특별시 강서구 곰달래로53길 63,서울특별시 강서구 화곡동 823-6,37.5342613377,126.8580307416,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동019",1,서울특별시 강서구 곰달래로49가길 17,서울특별시 강서구 화곡동 821-13,37.5345489747,126.8577626162,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동020",1,서울특별시 강서구 곰달래로49가길 15,서울특별시 강서구 화곡동 821-14,37.5344861187,126.8576411084,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동021",1,서울특별시 강서구 곰달래로49가길 10,서울특별시 강서구 화곡동 823-17,37.5341666244,126.8574920300,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동022",1,서울특별시 강서구 곰달래로49가길 7,서울특별시 강서구 화곡동 822-14,37.5342678923,126.8572644234,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동023",1,서울특별시 강서구 곰달래로49가길 7,서울특별시 강서구 화곡동 822-14,37.5342678923,126.8572644234,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동024",1,서울특별시 강서구 곰달래로49가길 7-14,서울특별시 강서구 화곡동 821-21,37.5347839781,126.8571095667,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동025",1,서울특별시 강서구 곰달래로49가길 7-20,서울특별시 강서구 화곡동 821-24,37.5350498734,126.8568204330,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동026",1,서울특별시 강서구 곰달래로49가길 7-26,서울특별시 강서구 화곡동 821-26,37.5352512779,126.8566231796,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동027",1,서울특별시 강서구 곰달래로49가길 7-37,서울특별시 강서구 화곡동 464-10,37.5353957243,126.8561918283,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동028",1,서울특별시 강서구 등촌로13바길 68,서울특별시 강서구 화곡동 464-11,37.5352647838,126.8563191391,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동029",1,서울특별시 강서구 등촌로13바길 64,서울특별시 강서구 화곡동 469-10,37.5353700650,126.8565039258,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동030",1,서울특별시 강서구 곰달래로49가길 7-34,서울특별시 강서구 화곡동 469-8,37.5355434751,126.8563290136,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동031",1,서울특별시 강서구 곰달래로49가길 7-40,서울특별시 강서구 화곡동 469-6,37.5357105294,126.8561882821,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동033",1,서울특별시 강서구 곰달래로49길 110,서울특별시 강서구 화곡동 465-9,37.5359720877,126.8551545504,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동034",1,서울특별시 강서구 등촌로13아길 72,서울특별시 강서구 화곡동 465-10,37.5360397925,126.8552604353,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동035",1,서울특별시 강서구 등촌로13아길 63,서울특별시 강서구 화곡동 469-1,37.5361068333,126.8557074509,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동036",1,서울특별시 강서구 등촌로13아길 59,서울특별시 강서구 화곡동 469-25,37.5362511601,126.8559178474,,건축물,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동037",1,서울특별시 강서구 등촌로13아길 59-12,서울특별시 강서구 화곡동 469-20,37.5358496488,126.8562664235,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동038",1,서울특별시 강서구 등촌로13자길 63-33,서울특별시 강서구 화곡동 468-6,37.5362624212,126.8555479572,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동039",1,서울특별시 강서구 등촌로13자길 63-25,서울특별시 강서구 화곡동 468-2,37.5365397673,126.8553421777,,전용주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동040",1,서울특별시 강서구 등촌로13자길 63-25,서울특별시 강서구 화곡동 468-2,37.5365397673,126.8553421777,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
"화곡4동041",1,서울특별시 강서구 등촌로13자길 63-15,서울특별시 강서구 화곡동 467-8,37.5368638623,126.8549792608,,한전주,02-2600-6407,서울특별시 강서구청,2021-03-19
